organization_id,organization_name,organization_name_normalized,organization_name_search_key,organization_type_code,organization_level,parent_organization_id,province_name,management
BQP-DISTRICT-DEPARTMENT-008531,Ban Hậu cần - Kỹ thuật - Ban Chỉ huy Quân sự huyện Ia H'Drai,ban hậu cần kỹ thuật ban chỉ huy quân sự huyện ia h drai,ban hau can ky thuat ban chi huy quan su huyen ia h drai,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-008516,Kon Tum,BQP
BQP-DISTRICT-DEPARTMENT-008532,Ban Động viên - Ban Chỉ huy Quân sự huyện Ia H'Drai,ban động viên ban chỉ huy quân sự huyện ia h drai,ban dong vien ban chi huy quan su huyen ia h drai,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-008516,Kon Tum,BQP
BQP-DISTRICT-DEPARTMENT-008533,Ban Dân quân tự vệ - Ban Chỉ huy Quân sự huyện Ia H'Drai,ban dân quân tự vệ ban chỉ huy quân sự huyện ia h drai,ban dan quan tu ve ban chi huy quan su huyen ia h drai,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-008516,Kon Tum,BQP
BCA-DISTRICT-008534,Công an huyện Kon Plông,công an huyện kon plông,cong an huyen kon plong,POLICE_DISTRICT,DISTRICT,BCA-PROVINCE-008401,Kon Tum,BCA
BQP-DISTRICT-008535,Ban Chỉ huy Quân sự huyện Kon Plông,ban chỉ huy quân sự huyện kon plông,ban chi huy quan su huyen kon plong,MILITARY_DISTRICT,DISTRICT,BQP-PROVINCE-008402,Kon Tum,BQP
BCA-DISTRICT-DEPARTMENT-008536,Đội Tổng hợp - Công an huyện Kon Plông,đội tổng hợp công an huyện kon plông,doi tong hop cong an huyen kon plong,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008534,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008537,Đội An ninh - Công an huyện Kon Plông,đội an ninh công an huyện kon plông,doi an ninh cong an huyen kon plong,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008534,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008538,Đội Điều tra tổng hợp - Công an huyện Kon Plông,đội điều tra tổng hợp công an huyện kon plông,doi dieu tra tong hop cong an huyen kon plong,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008534,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008539,Đội Cảnh sát hình sự - Công an huyện Kon Plông,đội cảnh sát hình sự công an huyện kon plông,doi canh sat hinh su cong an huyen kon plong,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008534,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008540,Đội Cảnh sát ĐTTP về kinh tế và ma túy - Công an huyện Kon Plông,đội cảnh sát đttp về kinh tế và ma túy công an huyện kon plông,doi canh sat dttp ve kinh te va ma tuy cong an huyen kon plong,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008534,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008541,Đội Cảnh sát QLHC về TTXH - Công an huyện Kon Plông,đội cảnh sát qlhc về ttxh công an huyện kon plông,doi canh sat qlhc ve ttxh cong an huyen kon plong,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008534,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008542,Đội Cảnh sát Giao thông - Trật tự - Công an huyện Kon Plông,đội cảnh sát giao thông trật tự công an huyện kon plông,doi canh sat giao thong trat tu cong an huyen kon plong,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008534,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008543,Đội Cảnh sát PCCC và CNCH - Công an huyện Kon Plông,đội cảnh sát pccc và cnch công an huyện kon plông,doi canh sat pccc va cnch cong an huyen kon plong,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008534,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008544,Đội Cảnh sát thi hành án hình sự và HTTP - Công an huyện Kon Plông,đội cảnh sát thi hành án hình sự và http công an huyện kon plông,doi canh sat thi hanh an hinh su va http cong an huyen kon plong,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008534,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008545,Đội Kỹ thuật hình sự - Công an huyện Kon Plông,đội kỹ thuật hình sự công an huyện kon plông,doi ky thuat hinh su cong an huyen kon plong,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008534,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008546,Đội Xây dựng phong trào bảo vệ ANTQ - Công an huyện Kon Plông,đội xây dựng phong trào bảo vệ antq công an huyện kon plông,doi xay dung phong trao bao ve antq cong an huyen kon plong,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008534,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008547,Nhà tạm giữ - Công an huyện Kon Plông,nhà tạm giữ công an huyện kon plông,nha tam giu cong an huyen kon plong,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008534,Kon Tum,BCA
BQP-DISTRICT-DEPARTMENT-008548,Ban Tham mưu - Ban Chỉ huy Quân sự huyện Kon Plông,ban tham mưu ban chỉ huy quân sự huyện kon plông,ban tham muu ban chi huy quan su huyen kon plong,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-008535,Kon Tum,BQP
BQP-DISTRICT-DEPARTMENT-008549,Ban Chính trị - Ban Chỉ huy Quân sự huyện Kon Plông,ban chính trị ban chỉ huy quân sự huyện kon plông,ban chinh tri ban chi huy quan su huyen kon plong,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-008535,Kon Tum,BQP
BQP-DISTRICT-DEPARTMENT-008550,Ban Hậu cần - Kỹ thuật - Ban Chỉ huy Quân sự huyện Kon Plông,ban hậu cần kỹ thuật ban chỉ huy quân sự huyện kon plông,ban hau can ky thuat ban chi huy quan su huyen kon plong,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-008535,Kon Tum,BQP
BQP-DISTRICT-DEPARTMENT-008551,Ban Động viên - Ban Chỉ huy Quân sự huyện Kon Plông,ban động viên ban chỉ huy quân sự huyện kon plông,ban dong vien ban chi huy quan su huyen kon plong,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-008535,Kon Tum,BQP
BQP-DISTRICT-DEPARTMENT-008552,Ban Dân quân tự vệ - Ban Chỉ huy Quân sự huyện Kon Plông,ban dân quân tự vệ ban chỉ huy quân sự huyện kon plông,ban dan quan tu ve ban chi huy quan su huyen kon plong,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-008535,Kon Tum,BQP
BCA-DISTRICT-008553,Công an huyện Kon Rẫy,công an huyện kon rẫy,cong an huyen kon ray,POLICE_DISTRICT,DISTRICT,BCA-PROVINCE-008401,Kon Tum,BCA
BQP-DISTRICT-008554,Ban Chỉ huy Quân sự huyện Kon Rẫy,ban chỉ huy quân sự huyện kon rẫy,ban chi huy quan su huyen kon ray,MILITARY_DISTRICT,DISTRICT,BQP-PROVINCE-008402,Kon Tum,BQP
BCA-DISTRICT-DEPARTMENT-008555,Đội Tổng hợp - Công an huyện Kon Rẫy,đội tổng hợp công an huyện kon rẫy,doi tong hop cong an huyen kon ray,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008553,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008556,Đội An ninh - Công an huyện Kon Rẫy,đội an ninh công an huyện kon rẫy,doi an ninh cong an huyen kon ray,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008553,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008557,Đội Điều tra tổng hợp - Công an huyện Kon Rẫy,đội điều tra tổng hợp công an huyện kon rẫy,doi dieu tra tong hop cong an huyen kon ray,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008553,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008558,Đội Cảnh sát hình sự - Công an huyện Kon Rẫy,đội cảnh sát hình sự công an huyện kon rẫy,doi canh sat hinh su cong an huyen kon ray,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008553,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008559,Đội Cảnh sát ĐTTP về kinh tế và ma túy - Công an huyện Kon Rẫy,đội cảnh sát đttp về kinh tế và ma túy công an huyện kon rẫy,doi canh sat dttp ve kinh te va ma tuy cong an huyen kon ray,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008553,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008560,Đội Cảnh sát QLHC về TTXH - Công an huyện Kon Rẫy,đội cảnh sát qlhc về ttxh công an huyện kon rẫy,doi canh sat qlhc ve ttxh cong an huyen kon ray,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008553,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008561,Đội Cảnh sát Giao thông - Trật tự - Công an huyện Kon Rẫy,đội cảnh sát giao thông trật tự công an huyện kon rẫy,doi canh sat giao thong trat tu cong an huyen kon ray,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008553,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008562,Đội Cảnh sát PCCC và CNCH - Công an huyện Kon Rẫy,đội cảnh sát pccc và cnch công an huyện kon rẫy,doi canh sat pccc va cnch cong an huyen kon ray,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008553,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008563,Đội Cảnh sát thi hành án hình sự và HTTP - Công an huyện Kon Rẫy,đội cảnh sát thi hành án hình sự và http công an huyện kon rẫy,doi canh sat thi hanh an hinh su va http cong an huyen kon ray,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008553,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008564,Đội Kỹ thuật hình sự - Công an huyện Kon Rẫy,đội kỹ thuật hình sự công an huyện kon rẫy,doi ky thuat hinh su cong an huyen kon ray,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008553,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008565,Đội Xây dựng phong trào bảo vệ ANTQ - Công an huyện Kon Rẫy,đội xây dựng phong trào bảo vệ antq công an huyện kon rẫy,doi xay dung phong trao bao ve antq cong an huyen kon ray,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008553,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008566,Nhà tạm giữ - Công an huyện Kon Rẫy,nhà tạm giữ công an huyện kon rẫy,nha tam giu cong an huyen kon ray,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008553,Kon Tum,BCA
BQP-DISTRICT-DEPARTMENT-008567,Ban Tham mưu - Ban Chỉ huy Quân sự huyện Kon Rẫy,ban tham mưu ban chỉ huy quân sự huyện kon rẫy,ban tham muu ban chi huy quan su huyen kon ray,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-008554,Kon Tum,BQP
BQP-DISTRICT-DEPARTMENT-008568,Ban Chính trị - Ban Chỉ huy Quân sự huyện Kon Rẫy,ban chính trị ban chỉ huy quân sự huyện kon rẫy,ban chinh tri ban chi huy quan su huyen kon ray,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-008554,Kon Tum,BQP
BQP-DISTRICT-DEPARTMENT-008569,Ban Hậu cần - Kỹ thuật - Ban Chỉ huy Quân sự huyện Kon Rẫy,ban hậu cần kỹ thuật ban chỉ huy quân sự huyện kon rẫy,ban hau can ky thuat ban chi huy quan su huyen kon ray,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-008554,Kon Tum,BQP
BQP-DISTRICT-DEPARTMENT-008570,Ban Động viên - Ban Chỉ huy Quân sự huyện Kon Rẫy,ban động viên ban chỉ huy quân sự huyện kon rẫy,ban dong vien ban chi huy quan su huyen kon ray,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-008554,Kon Tum,BQP
BQP-DISTRICT-DEPARTMENT-008571,Ban Dân quân tự vệ - Ban Chỉ huy Quân sự huyện Kon Rẫy,ban dân quân tự vệ ban chỉ huy quân sự huyện kon rẫy,ban dan quan tu ve ban chi huy quan su huyen kon ray,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-008554,Kon Tum,BQP
BCA-DISTRICT-008572,Công an huyện Ngọc Hồi,công an huyện ngọc hồi,cong an huyen ngoc hoi,POLICE_DISTRICT,DISTRICT,BCA-PROVINCE-008401,Kon Tum,BCA
BQP-DISTRICT-008573,Ban Chỉ huy Quân sự huyện Ngọc Hồi,ban chỉ huy quân sự huyện ngọc hồi,ban chi huy quan su huyen ngoc hoi,MILITARY_DISTRICT,DISTRICT,BQP-PROVINCE-008402,Kon Tum,BQP
BCA-DISTRICT-DEPARTMENT-008574,Đội Tổng hợp - Công an huyện Ngọc Hồi,đội tổng hợp công an huyện ngọc hồi,doi tong hop cong an huyen ngoc hoi,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008572,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008575,Đội An ninh - Công an huyện Ngọc Hồi,đội an ninh công an huyện ngọc hồi,doi an ninh cong an huyen ngoc hoi,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008572,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008576,Đội Điều tra tổng hợp - Công an huyện Ngọc Hồi,đội điều tra tổng hợp công an huyện ngọc hồi,doi dieu tra tong hop cong an huyen ngoc hoi,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008572,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008577,Đội Cảnh sát hình sự - Công an huyện Ngọc Hồi,đội cảnh sát hình sự công an huyện ngọc hồi,doi canh sat hinh su cong an huyen ngoc hoi,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008572,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008578,Đội Cảnh sát ĐTTP về kinh tế và ma túy - Công an huyện Ngọc Hồi,đội cảnh sát đttp về kinh tế và ma túy công an huyện ngọc hồi,doi canh sat dttp ve kinh te va ma tuy cong an huyen ngoc hoi,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008572,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008579,Đội Cảnh sát QLHC về TTXH - Công an huyện Ngọc Hồi,đội cảnh sát qlhc về ttxh công an huyện ngọc hồi,doi canh sat qlhc ve ttxh cong an huyen ngoc hoi,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008572,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008580,Đội Cảnh sát Giao thông - Trật tự - Công an huyện Ngọc Hồi,đội cảnh sát giao thông trật tự công an huyện ngọc hồi,doi canh sat giao thong trat tu cong an huyen ngoc hoi,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008572,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008581,Đội Cảnh sát PCCC và CNCH - Công an huyện Ngọc Hồi,đội cảnh sát pccc và cnch công an huyện ngọc hồi,doi canh sat pccc va cnch cong an huyen ngoc hoi,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008572,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008582,Đội Cảnh sát thi hành án hình sự và HTTP - Công an huyện Ngọc Hồi,đội cảnh sát thi hành án hình sự và http công an huyện ngọc hồi,doi canh sat thi hanh an hinh su va http cong an huyen ngoc hoi,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008572,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008583,Đội Kỹ thuật hình sự - Công an huyện Ngọc Hồi,đội kỹ thuật hình sự công an huyện ngọc hồi,doi ky thuat hinh su cong an huyen ngoc hoi,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008572,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008584,Đội Xây dựng phong trào bảo vệ ANTQ - Công an huyện Ngọc Hồi,đội xây dựng phong trào bảo vệ antq công an huyện ngọc hồi,doi xay dung phong trao bao ve antq cong an huyen ngoc hoi,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008572,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008585,Nhà tạm giữ - Công an huyện Ngọc Hồi,nhà tạm giữ công an huyện ngọc hồi,nha tam giu cong an huyen ngoc hoi,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008572,Kon Tum,BCA
BQP-DISTRICT-DEPARTMENT-008586,Ban Tham mưu - Ban Chỉ huy Quân sự huyện Ngọc Hồi,ban tham mưu ban chỉ huy quân sự huyện ngọc hồi,ban tham muu ban chi huy quan su huyen ngoc hoi,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-008573,Kon Tum,BQP
BQP-DISTRICT-DEPARTMENT-008587,Ban Chính trị - Ban Chỉ huy Quân sự huyện Ngọc Hồi,ban chính trị ban chỉ huy quân sự huyện ngọc hồi,ban chinh tri ban chi huy quan su huyen ngoc hoi,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-008573,Kon Tum,BQP
BQP-DISTRICT-DEPARTMENT-008588,Ban Hậu cần - Kỹ thuật - Ban Chỉ huy Quân sự huyện Ngọc Hồi,ban hậu cần kỹ thuật ban chỉ huy quân sự huyện ngọc hồi,ban hau can ky thuat ban chi huy quan su huyen ngoc hoi,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-008573,Kon Tum,BQP
BQP-DISTRICT-DEPARTMENT-008589,Ban Động viên - Ban Chỉ huy Quân sự huyện Ngọc Hồi,ban động viên ban chỉ huy quân sự huyện ngọc hồi,ban dong vien ban chi huy quan su huyen ngoc hoi,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-008573,Kon Tum,BQP
BQP-DISTRICT-DEPARTMENT-008590,Ban Dân quân tự vệ - Ban Chỉ huy Quân sự huyện Ngọc Hồi,ban dân quân tự vệ ban chỉ huy quân sự huyện ngọc hồi,ban dan quan tu ve ban chi huy quan su huyen ngoc hoi,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-008573,Kon Tum,BQP
BCA-DISTRICT-008591,Công an huyện Sa Thầy,công an huyện sa thầy,cong an huyen sa thay,POLICE_DISTRICT,DISTRICT,BCA-PROVINCE-008401,Kon Tum,BCA
BQP-DISTRICT-008592,Ban Chỉ huy Quân sự huyện Sa Thầy,ban chỉ huy quân sự huyện sa thầy,ban chi huy quan su huyen sa thay,MILITARY_DISTRICT,DISTRICT,BQP-PROVINCE-008402,Kon Tum,BQP
BCA-DISTRICT-DEPARTMENT-008593,Đội Tổng hợp - Công an huyện Sa Thầy,đội tổng hợp công an huyện sa thầy,doi tong hop cong an huyen sa thay,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008591,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008594,Đội An ninh - Công an huyện Sa Thầy,đội an ninh công an huyện sa thầy,doi an ninh cong an huyen sa thay,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008591,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008595,Đội Điều tra tổng hợp - Công an huyện Sa Thầy,đội điều tra tổng hợp công an huyện sa thầy,doi dieu tra tong hop cong an huyen sa thay,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008591,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008596,Đội Cảnh sát hình sự - Công an huyện Sa Thầy,đội cảnh sát hình sự công an huyện sa thầy,doi canh sat hinh su cong an huyen sa thay,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008591,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008597,Đội Cảnh sát ĐTTP về kinh tế và ma túy - Công an huyện Sa Thầy,đội cảnh sát đttp về kinh tế và ma túy công an huyện sa thầy,doi canh sat dttp ve kinh te va ma tuy cong an huyen sa thay,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008591,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008598,Đội Cảnh sát QLHC về TTXH - Công an huyện Sa Thầy,đội cảnh sát qlhc về ttxh công an huyện sa thầy,doi canh sat qlhc ve ttxh cong an huyen sa thay,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008591,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008599,Đội Cảnh sát Giao thông - Trật tự - Công an huyện Sa Thầy,đội cảnh sát giao thông trật tự công an huyện sa thầy,doi canh sat giao thong trat tu cong an huyen sa thay,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008591,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008600,Đội Cảnh sát PCCC và CNCH - Công an huyện Sa Thầy,đội cảnh sát pccc và cnch công an huyện sa thầy,doi canh sat pccc va cnch cong an huyen sa thay,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008591,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008601,Đội Cảnh sát thi hành án hình sự và HTTP - Công an huyện Sa Thầy,đội cảnh sát thi hành án hình sự và http công an huyện sa thầy,doi canh sat thi hanh an hinh su va http cong an huyen sa thay,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008591,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008602,Đội Kỹ thuật hình sự - Công an huyện Sa Thầy,đội kỹ thuật hình sự công an huyện sa thầy,doi ky thuat hinh su cong an huyen sa thay,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008591,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008603,Đội Xây dựng phong trào bảo vệ ANTQ - Công an huyện Sa Thầy,đội xây dựng phong trào bảo vệ antq công an huyện sa thầy,doi xay dung phong trao bao ve antq cong an huyen sa thay,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008591,Kon Tum,BCA
BCA-DISTRICT-DEPARTMENT-008604,Nhà tạm giữ - Công an huyện Sa Thầy,nhà tạm giữ công an huyện sa thầy,nha tam giu cong an huyen sa thay,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-008591,Kon Tum,BCA
BQP-DISTRICT-DEPARTMENT-008605,Ban Tham mưu - Ban Chỉ huy Quân sự huyện Sa Thầy,ban tham mưu ban chỉ huy quân sự huyện sa thầy,ban tham muu ban chi huy quan su huyen sa thay,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-008592,Kon Tum,BQP
BQP-DISTRICT-DEPARTMENT-008606,Ban Chính trị - Ban Chỉ huy Quân sự huyện Sa Thầy,ban chính trị ban chỉ huy quân sự huyện sa thầy,ban chinh tri ban chi huy quan su huyen sa thay,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-008592,Kon Tum,BQP
BQP-DISTRICT-DEPARTMENT-008607,Ban Hậu cần - Kỹ thuật - Ban Chỉ huy Quân sự huyện Sa Thầy,ban hậu cần kỹ thuật ban chỉ huy quân sự huyện sa thầy,ban hau can ky thuat ban chi huy quan su huyen sa thay,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-008592,Kon Tum,BQP
BQP-DISTRICT-DEPARTMENT-008608,Ban Động viên - Ban Chỉ huy Quân sự huyện Sa Thầy,ban động viên ban chỉ huy quân sự huyện sa thầy,ban dong vien ban chi huy quan su huyen sa thay,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-008592,Kon Tum,BQP
BQP-DISTRICT-DEPARTMENT-008609,Ban Dân quân tự vệ - Ban Chỉ huy Quân sự huyện Sa Thầy,ban dân quân tự vệ ban chỉ huy quân sự huyện sa thầy,ban dan quan tu ve ban chi huy quan su huyen sa thay,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-008592,Kon Tum,BQP
BCA-DISTRICT-008610,Công an huyện Tu Mơ Rông,công an huyện tu mơ rông,cong an huyen tu mo rong,POLICE_DISTRICT,DISTRICT,BCA-PROVINCE-008401,Kon Tum,BCA
